product_id,sku,name,purchase_price,price,quantity,image1,image2,image3,image4,Długość,Jakość kamienia centralnego,Jakość kamienia dodatkowego A,Jakość kamienia dodatkowego B,Jakość kamienia dodatkowego C,Kamienie dodatkowe A,Kamienie dodatkowe B,Kamienie dodatkowe C,Kamień centralny,Kategoria,Kruszec Kolor,Kształt,Liczba kamieni dodatkowych A,Liczba kamieni dodatkowych B,Liczba kamieni dodatkowych C,Masa kamienia centralnego,Masa kamienia dodatkowego A,Masa kamienia dodatkowego B,Masa kamienia dodatkowego C,Model,Outlet,Próba złota,Szerokość szyny przy koronie,Translation_PromotionPrice,Translation_lang,Typ zapięcia,Waga,Wymiary,Wymiary kamienia centralnego,Wymiary kamienia dodatkowego A,Wymiary kamienia dodatkowego B,Wymiary kamienia dodatkowego C,Wysokość korony,Łączna Masa diamentów,Łączna masa kamieni dodatkowych
3269,W0524.B3.DIW.05,"Pierścionek W0524 Diament 0,25ct białe złoto",2853.60,4708.44,3,https://lovrin.pl/images/diamonds/3269_a1b41c5a63.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66280/W0524.B3.DIW.05_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66281/W0524.B3.DIW.05_3.jpg,,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Białe,Okrągły,,,,0.25ct,,,,W0524,,585,,,pl_PL,,2.2 - 3.0g,,4.1mm,,,,4.3mm,"0,25ct",
3271,W0526.B3.DIW.01,"Pierścionek W0526 Diament 0,40ct białe złoto",3407.10,5621.71,3,https://lovrin.pl/images/diamonds/3271_ca09c1618d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44804/W0526.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44805/W0526.B3.DIW.01_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0526,,585,2.8mm,,pl_PL,,2.1 - 2.9g,,4.8mm,,,,5.0mm,"0,40ct",
3272,W0526.B3.DIW.02,"Pierścionek W0526 Diament 0,50ct białe złoto",3997.50,6595.88,3,https://lovrin.pl/images/diamonds/3272_530759a039.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44807/W0526.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44808/W0526.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0526,,585,2.8mm,,pl_PL,,2.2 - 3.0g,,5.2mm,,,,5.0mm,"0,50ct",
3273,W0526.B3.DIW.03,"Pierścionek W0526 Diament 0,70ct białe złoto",6469.80,10351.68,3,https://lovrin.pl/images/diamonds/3273_d3c436be1d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44810/W0526.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44811/W0526.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0526,,585,2.8mm,,pl_PL,,3.2 - 4.2g,,5.7mm,,,,5.0mm,"0,70ct",
3274,W0526.B3.DIW.04,"Pierścionek W0526 Diament 1,00ct białe złoto",12090.90,18740.90,3,https://lovrin.pl/images/diamonds/3274_34c8c77564.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44813/W0526.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44814/W0526.B3.DIW.04_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,1.00ct,,,,W0526,,585,3.2mm,,pl_PL,,3.4 - 4.4g,,6.5mm,,,,6.5mm,"1,00ct",
3275,W0528.B3.DIW.01,Pierścionek W0528 z diamentami białe złoto,1758.90,2990.13,3,https://lovrin.pl/images/diamonds/3275_76ece8e10a.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44850/W0528.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44851/W0528.B3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44852/W0528.B3.DIW.01_4.jpg,,,SI2 H,SI2 H,,Diament,Diament,,,Wielokamieniowe,Złoto Białe,,7,8,,,0.03ct,0.0145ct,,W0528,,585,,,pl_PL,,1.1 - 1.7g,,,2.0mm,1.5mm,,,"0,33ct",0.326ct
3276,W0530.B3.DIW.01,"Pierścionek W0530 Diament 0,15ct białe złoto",3653.10,6027.61,3,https://lovrin.pl/images/diamonds/3276_7393460df7.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44884/W0530.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44885/W0530.B3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44886/W0530.B3.DIW.01_4.jpg,,SI2 H,SI2 H,SI2 H,,Diament,Diament,,Diament,Wielokamieniowe,Złoto Białe,Okrągły,18,14,,0.15ct,0.0086ct,0.005ct,,W0530,,585,,,pl_PL,,3.7 - 4.9g,,3.4mm,1.2mm,1.0mm,,,"0,38ct",0.225ct
3277,W0531.B3.DIW.01,Pierścionek W0531 z diamentami białe złoto,1353.00,2300.10,3,https://lovrin.pl/images/diamonds/3277_f64443e0cd.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44896/W0531.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44897/W0531.B3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44898/W0531.B3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Białe,,21,,,,0.0086ct,,,W0531,,585,,,pl_PL,,1.0 - 1.6g,,,1.2mm,,,,"0,18ct",0.181ct
3278,W0532.B3.DIW.01,Pierścionek W0532 z diamentami białe złoto,2004.90,3308.08,3,https://lovrin.pl/images/diamonds/3278_b0d880cb43.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66039/W0532.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66036/W0532.B3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66037/W0532.B3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Białe,,17,,,,0.02ct,,,W0532,,585,2.5mm,,pl_PL,,1.7 - 2.3g,,,1.8mm,,,,"0,34ct",0.34ct
3279,W0534.B3.DIW.02,"Pierścionek W0534 Diament 0,40ct białe złoto",4132.80,6819.12,3,https://lovrin.pl/images/diamonds/3279_4d628bb698.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44920/W0534.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44921/W0534.B3.DIW.02_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,14,,,0.40ct,0.0145ct,,,W0534,,585,2.8mm,,pl_PL,,2.7 - 3.7g,,4.8mm,1.5mm,,,5.0mm,"0,60ct",0.203ct
3280,W0534.B3.DIW.03,"Pierścionek W0534 Diament 0,50ct białe złoto",4797.00,7915.05,3,https://lovrin.pl/images/diamonds/3280_20bdab8cdb.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44923/W0534.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44924/W0534.B3.DIW.03_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,14,,,0.50ct,0.0145ct,,,W0534,,585,2.8mm,,pl_PL,,2.7 - 3.7g,,5.2mm,1.5mm,,,5.0mm,"0,70ct",0.203ct
3281,W0534.B3.DIW.04,"Pierścionek W0534 Diament 0,70ct białe złoto",6703.50,10725.60,3,https://lovrin.pl/images/diamonds/3281_cf01ea38b7.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44926/W0534.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44927/W0534.B3.DIW.04_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,12,,,0.70ct,0.02ct,,,W0534,,585,2.8mm,,pl_PL,,3.2 - 4.2g,,5.7mm,1.8mm,,,5.0mm,"0,94ct",0.24ct
3282,W0534.B3.DIW.05,"Pierścionek W0534 Diament 1,00ct białe złoto",12447.60,19293.78,3,https://lovrin.pl/images/diamonds/3282_4d0071f121.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44929/W0534.B3.DIW.05_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44930/W0534.B3.DIW.05_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,12,,,1.00ct,0.02ct,,,W0534,,585,3.3mm,,pl_PL,,3.2 - 4.2g,,6.5mm,1.8mm,,,6.5mm,"1,24ct",0.24ct
3283,W0535.B3.DIW.02,"Pierścionek W0535 Diament 0,40ct białe złoto",3161.10,5215.81,3,https://lovrin.pl/images/diamonds/3283_bf8a4d1a7d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44956/W0535.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44957/W0535.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0535,,585,1.7mm,,pl_PL,,1.7 - 2.5g,,4.8mm,,,,5.0mm,"0,40ct",
3284,W0535.B3.DIW.03,"Pierścionek W0535 Diament 0,50ct białe złoto",3763.80,6210.27,3,https://lovrin.pl/images/diamonds/3284_8beab94146.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44959/W0535.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44960/W0535.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0535,,585,1.8mm,,pl_PL,,1.8 - 2.6g,,5.2mm,,,,5.5mm,"0,50ct",
3285,W0535.B3.DIW.04,"Pierścionek W0535 Diament 0,70ct białe złoto",5658.00,9052.80,3,https://lovrin.pl/images/diamonds/3285_fcf3ee2a21.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44962/W0535.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44963/W0535.B3.DIW.04_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0535,,585,1.8mm,,pl_PL,,1.9 - 2.7g,,5.7mm,,,,6.0mm,"0,70ct",
3286,W0535.B3.DIW.05,"Pierścionek W0535 Diament 1,00ct białe złoto",11389.80,17654.19,3,https://lovrin.pl/images/diamonds/3286_6dc87beede.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44965/W0535.B3.DIW.05_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44966/W0535.B3.DIW.05_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,1.00ct,,,,W0535,,585,2.0mm,,pl_PL,,2.2 - 3.0g,,6.5mm,,,,6.5mm,"1,00ct",
3287,W0537.B3.DIW.01,Pierścionek W0537 z diamentami białe złoto,873.30,1528.27,3,https://lovrin.pl/images/diamonds/3287_0a028560df.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44992/W0537.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/44993/W0537.B3.DIW.01_3.jpg,,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Białe,,5,,,,0.005ct,,,W0537,,585,,,pl_PL,,0.9 - 1.5g,,,1.0mm,,,,"0,03ct",0.025ct
3288,W0539.B3.DIW.01,"Pierścionek W0539 Diament 0,40ct białe złoto",3357.90,5540.53,3,https://lovrin.pl/images/diamonds/3288_5cbee45b65.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45001/W0539.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45002/W0539.B3.DIW.01_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,6,,,0.40ct,0.01ct,,,W0539,,585,2.8mm,,pl_PL,,2.0 - 2.8g,,4.8mm,1.3mm,,,5.0mm,"0,46ct",0.06ct
3289,W0539.B3.DIW.02,"Pierścionek W0539 Diament 0,50ct białe złoto",4145.10,6839.41,3,https://lovrin.pl/images/diamonds/3289_23f76e51e9.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45004/W0539.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45005/W0539.B3.DIW.02_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,6,,,0.50ct,0.01ct,,,W0539,,585,2.0mm,,pl_PL,,2.2 - 3.0g,,5.2mm,1.3mm,,,6.4mm,"0,56ct",0.06ct
3290,W0539.B3.DIW.03,"Pierścionek W0539 Diament 0,70ct białe złoto",6088.50,9741.60,3,https://lovrin.pl/images/diamonds/3290_db444cfe95.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45007/W0539.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45008/W0539.B3.DIW.03_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,6,,,0.70ct,0.01ct,,,W0539,,585,2.8mm,,pl_PL,,2.4 - 3.2g,,5.7mm,1.3mm,,,5.0mm,"0,76ct",0.06ct
3291,W0539.B3.DIW.04,"Pierścionek W0539 Diament 1,00ct białe złoto",11894.10,18435.85,3,https://lovrin.pl/images/diamonds/3291_1c6bac3445.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45010/W0539.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45011/W0539.B3.DIW.04_3.jpg,,,SI2 H,SI2 H,,,Diament,,,Diament,Premium,Złoto Białe,Okrągły,6,,,1.00ct,0.01ct,,,W0539,,585,2.5mm,,pl_PL,,2.8 - 3.8g,,6.5mm,1.3mm,,,8.5mm,"1,06ct",0.06ct
3292,W0540.B3.DIW.02,"Pierścionek W0540 Diament 0,40ct białe złoto",3407.10,5621.71,3,https://lovrin.pl/images/diamonds/3292_c3a724f9e8.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45037/W0540.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45038/W0540.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0540,,585,2.8mm,,pl_PL,,2.1 - 2.9g,,4.8mm,,,,5.0mm,"0,40ct",
3293,W0540.B3.DIW.03,"Pierścionek W0540 Diament 0,50ct białe złoto",3997.50,6595.88,3,https://lovrin.pl/images/diamonds/3293_ae57654a85.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45040/W0540.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45041/W0540.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0540,,585,2.8mm,,pl_PL,,2.2 - 3.0g,,5.2mm,,,,6.7mm,"0,50ct",
3294,W0540.B3.DIW.04,"Pierścionek W0540 Diament 0,70ct białe złoto",6113.10,9780.96,3,https://lovrin.pl/images/diamonds/3294_a8c6934b13.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45043/W0540.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45044/W0540.B3.DIW.04_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0540,,585,2.8mm,,pl_PL,,2.6 - 3.6g,,5.7mm,,,,5.0mm,"0,70ct",
3295,W0540.B3.DIW.05,"Pierścionek W0540 Diament 1,00ct białe złoto",11881.80,18416.79,3,https://lovrin.pl/images/diamonds/3295_368eb718d2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45046/W0540.B3.DIW.05_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45047/W0540.B3.DIW.05_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,1.00ct,,,,W0540,,585,2.8mm,,pl_PL,,3.0 - 4.0g,,6.5mm,,,,5.0mm,"1,00ct",
3296,W0541.B3.DIW.01,"Pierścionek W0541 Diament 0,40ct białe złoto",3394.80,5601.42,3,https://lovrin.pl/images/diamonds/3296_dd8197c51c.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45073/W0541.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45074/W0541.B3.DIW.01_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0541,,585,2.8mm,,pl_PL,,2.4 - 3.0g,,4.8mm,,,,5.0mm,"0,40ct",
3297,W0541.B3.DIW.02,"Pierścionek W0541 Diament 0,50ct białe złoto",4292.70,7082.95,3,https://lovrin.pl/images/diamonds/3297_4277d21fad.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45076/W0541.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45077/W0541.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0541,,585,2.8mm,,pl_PL,,2.6 - 3.6g,,5.2mm,,,,5.9mm,"0,50ct",
3298,W0541.B3.DIW.03,"Pierścionek W0541 Diament 0,70ct białe złoto",6088.50,9741.60,3,https://lovrin.pl/images/diamonds/3298_efbae8f566.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45079/W0541.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45080/W0541.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0541,,585,2.8mm,,pl_PL,,2.7 - 3.4g,,5.7mm,,,,5.0mm,"0,70ct",
3299,W0541.B3.DIW.04,"Pierścionek W0541 Diament 1,00ct białe złoto",11771.10,18245.21,3,https://lovrin.pl/images/diamonds/3299_15444d6daa.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45082/W0541.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45083/W0541.B3.DIW.04_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,1.00ct,,,,W0541,,585,2.8mm,,pl_PL,,2.8 - 3.8g,,6.5mm,,,,7.9mm,"1,00ct",
3300,W0542.B3.DIW.01,"Pierścionek W0542 Diament 0,40ct białe złoto",3345.60,5520.24,3,https://lovrin.pl/images/diamonds/3300_ea153fa945.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45109/W0542.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45110/W0542.B3.DIW.01_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0542,,585,2.8mm,,pl_PL,,2.0 - 2.8g,,4.8mm,,,,5.0mm,"0,40ct",
3301,W0542.B3.DIW.02,"Pierścionek W0542 Diament 0,50ct białe złoto",3948.30,6514.69,3,https://lovrin.pl/images/diamonds/3301_7fc3af0354.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45112/W0542.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45113/W0542.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0542,,585,2.8mm,,pl_PL,,2.1 - 2.9g,,5.2mm,,,,5.0mm,"0,50ct",
3302,W0542.B3.DIW.03,"Pierścionek W0542 Diament 0,70ct białe złoto",6002.40,9603.84,3,https://lovrin.pl/images/diamonds/3302_d730e00f20.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45115/W0542.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45116/W0542.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0542,,585,2.8mm,,pl_PL,,2.5 - 3.3g,,5.7mm,,,,5.0mm,"0,70ct",
3303,W0542.B3.DIW.04,"Pierścionek W0542 Diament 1,00ct białe złoto",11881.80,18416.79,3,https://lovrin.pl/images/diamonds/3303_56b00cc92b.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45118/W0542.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45119/W0542.B3.DIW.04_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,1.00ct,,,,W0542,,585,2.8mm,,pl_PL,,3.0 - 4.0g,,6.5mm,,,,5.0mm,"1,00ct",
3304,W0543.B3.DIW.01,"Pierścionek W0543 Diament 0,40ct białe złoto",3161.10,5215.81,3,https://lovrin.pl/images/diamonds/3304_2d7397444c.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45145/W0543.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45146/W0543.B3.DIW.01_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0543,,585,2.8mm,,pl_PL,,1.7 - 2.5g,,4.8mm,,,,5.0mm,"0,40ct",
3305,W0543.B3.DIW.02,"Pierścionek W0543 Diament 0,50ct białe złoto",3763.80,6210.27,3,https://lovrin.pl/images/diamonds/3305_0a2624eefb.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45148/W0543.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45149/W0543.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0543,,585,2.8mm,,pl_PL,,1.8 - 2.6g,,5.2mm,,,,5.0mm,"0,50ct",
3306,W0543.B3.DIW.03,"Pierścionek W0543 Diament 0,70ct białe złoto",5940.90,9505.44,3,https://lovrin.pl/images/diamonds/3306_cf1916d89c.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45151/W0543.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45152/W0543.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0543,,585,2.8mm,,pl_PL,,2.4 - 3.2g,,5.7mm,,,,5.0mm,"0,70ct",
3307,W0543.B3.DIW.04,"Pierścionek W0543 Diament 1,00ct białe złoto",11500.50,17825.78,3,https://lovrin.pl/images/diamonds/3307_52650db77c.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45154/W0543.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45155/W0543.B3.DIW.04_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,1.00ct,,,,W0543,,585,2.8mm,,pl_PL,,2.4 - 3.2g,,6.5mm,,,,5.0mm,"1,00ct",
3308,W0544.B3.DIW.01,"Pierścionek W0544 Diament 0,40ct białe złoto",3690.00,6088.50,3,https://lovrin.pl/images/diamonds/3308_ae732beb34.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45181/W0544.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45182/W0544.B3.DIW.01_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0544,,585,2.8mm,,pl_PL,,2.7 - 3.7g,,4.8mm,,,,5.0mm,"0,40ct",
3309,W0544.B3.DIW.02,"Pierścionek W0544 Diament 0,50ct białe złoto",4464.90,7367.08,3,https://lovrin.pl/images/diamonds/3309_3d776cc668.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45184/W0544.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45185/W0544.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0544,,585,2.8mm,,pl_PL,,2.9 - 3.9g,,5.2mm,,,,5.0mm,"0,50ct",
3310,W0544.B3.DIW.03,"Pierścionek W0544 Diament 0,70ct białe złoto",6346.80,10154.88,3,https://lovrin.pl/images/diamonds/3310_bc4ac39ef1.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45187/W0544.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45188/W0544.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0544,,585,2.8mm,,pl_PL,,3.0 - 4.0g,,5.7mm,,,,5.0mm,"0,70ct",
3311,W0544.B3.DIW.04,"Pierścionek W0544 Diament 1,00ct białe złoto",12041.70,18664.64,3,https://lovrin.pl/images/diamonds/3311_669feb22fe.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45190/W0544.B3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45191/W0544.B3.DIW.04_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,1.00ct,,,,W0544,,585,2.8mm,,pl_PL,,3.2 - 4.4g,,6.5mm,,,,5.0mm,"1,00ct",
3312,W0545.B3.DIW.01,"Pierścionek W0545 Diament 0,40ct białe złoto",4329.60,7143.84,3,https://lovrin.pl/images/diamonds/3312_3bf90a3ca7.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45217/W0545.B3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45218/W0545.B3.DIW.01_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.40ct,,,,W0545,,585,2.8mm,,pl_PL,,3.7 - 4.9g,,4.8mm,,,,5.0mm,"0,40ct",
3313,W0545.B3.DIW.02,"Pierścionek W0545 Diament 0,50ct białe złoto",5043.00,8068.80,3,https://lovrin.pl/images/diamonds/3313_608bce82d0.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45220/W0545.B3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45221/W0545.B3.DIW.02_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.50ct,,,,W0545,,585,2.8mm,,pl_PL,,3.8 - 5.0g,,5.2mm,,,,5.0mm,"0,50ct",
3314,W0545.B3.DIW.03,"Pierścionek W0545 Diament 0,70ct białe złoto",6678.90,10686.24,3,https://lovrin.pl/images/diamonds/3314_0773b46a74.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45223/W0545.B3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/45224/W0545.B3.DIW.03_3.jpg,,,SI2 H,,,,,,,Diament,Premium,Złoto Białe,Okrągły,,,,0.70ct,,,,W0545,,585,2.8mm,,pl_PL,,3.9 - 5.1g,,5.7mm,,,,5.0mm,"0,70ct",
